id,name,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,review_scores_rating,instant_bookable,washer_agg,shampoo|conditioner_agg,reviews_per_month, Baking sheet, Barbecue utensils, Bathtub, Beach essentials, Beachfront, Bed linens, Breakfast, Building staff, Carbon monoxide alarm, Ceiling fan, Changing table, Cleaning before checkout, Coffee maker, Cooking basics, Dedicated workspace, Dishes and silverware, Elevator, Essentials, Extra pillows and blankets, Fire extinguisher, First aid kit, Freezer, Game console, Garden or backyard, Gym, Hangers, Host greets you, Hot tub, Hot water, Indoor fireplace, Iron, Keypad, Kitchen, Laundromat nearby, Lock on bedroom door, Long term stays allowed, Luggage dropoff allowed, Microwave, Pool, Portable fans, Private entrance, Private living room, Single level home, Waterfront, Window guards,Cooking basics,Hot water,Kitchen,Long term stays allowed,Room-darkening shades,sound_agg,wifi|ethernet|internet_agg,HDTV|TV_agg,refrigerator_agg,Smart.*Lock|Smoke.*Alarm|Safe|Lockbox_agg,balcony_agg,stove_agg,oven_agg,body|gel_agg,BBQ_agg,air_agg,dryer_agg,baby_agg,free.*parking_agg,paid.*parking_agg,heating_agg,f_property_type,f_room_type,f_neighbourhood,bathrooms,ln_price,flag_review_scores_rating,flag_reviews_per_month,accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,ln_review_scores_rating,f_minimum_nights
794910,Room for two in amazing Surry Hills,,Sydney,-33.88421,151.21041,Apartment,Private_room,2,1.5 baths,1,1,95,2,2,2,1,0,0,0,0,2020-12-15,65,0,94,0,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,4,4.553876891600541,0,0,4,0.6931471805599453,0.4804530139182014,0,4.189654742026425,3,4.543294782270004,2
800345,"Great Location, Gorgeous View 1 roo",,Sydney,-33.86818,151.22346,Apartment,Private_room,2,,1,2,600,3,3,3,1,0,0,0,0,2020-12-15,0,0,96,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,Private_room,Sydney,1,6.396929655216146,1,1,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,4.564348191467836,3
818471,SYDNEY CBD 2BR SLEEPS 4 WIFI POOL,"Sydney, New South Wales, Australia",Sydney,-33.86527,151.20793,Apartment,Entire_apt,4,1 bath,2,2,270,2,2,2,1,20,50,80,132,2020-12-16,22,1,89,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.598421958998375,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.1354942159291497,2,4.48863636973214,2
822347,STUNNING!! Inner City NY-Style Loft Warehouse Apt,"Darlington, New South Wales, Australia",Sydney,-33.89059,151.19656,Apartment,Entire_apt,2,2 baths,2,2,230,4,4,4,1,11,41,71,71,2020-12-16,25,0,97,0,1,1,0.29,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.438079308923196,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.258096538021482,2,4.574710978503383,3
835531,"AMAZING STUDIO, In URBAN OASIS!","Rushcutters Bay, New South Wales, Australia",Sydney,-33.87742,151.22654,Apartment,Entire_apt,2,1 bath,0,1,102,2,1,2,1,19,49,79,79,2020-12-16,89,19,93,0,1,1,0.92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Apartment,Entire_apt,Sydney,3,4.624972813284271,0,0,4,0.6931471805599453,0.4804530139182014,0,4.499809670330265,3,4.532599493153256,2
841184,Sale Modern room -Waterloo near CBD,"Waterloo, New South Wales, Australia",Sydney,-33.89997,151.21251,Apartment,Private_room,2,1 shared bath,1,1,50,1,1,1,1,27,57,87,362,2020-12-16,65,6,90,0,1,0,0.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,Apartment,Private_room,Sydney,3,3.912023005428146,0,0,4,0.6931471805599453,0.4804530139182014,0,4.189654742026425,3,4.499809670330265,1
846696,Budget 1st floor studio near local hotspots,"Surry Hills, New South Wales, Australia",Sydney,-33.88055,151.21664,Apartment,Entire_apt,2,1 bath,0,1,83,1,1,1.8,1,19,49,57,57,2020-12-15,495,30,89,0,1,1,5.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.418840607796598,0,0,4,0.6931471805599453,0.4804530139182014,0,6.206575926724928,3,4.48863636973214,1
853273,Inspiring studio in with view and balcony.,"Potts Point, New South Wales, Australia",Sydney,-33.86537,151.22495,Apartment,Entire_apt,1,1 bath,1,1,76,15,15,15,1,0,0,0,0,2020-12-16,2,0,79,0,1,1,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.330733340286331,0,0,1,0,0,0,1.0986122886681098,2,4.3694478524670215,3
869528,Fabulous 2-bed apt in Potts Point,"Potts Point, New South Wales, Australia",Sydney,-33.87299,151.22139,Apartment,Entire_apt,4,1.5 baths,2,2,299,7,7,7,1,1,1,1,1,2020-12-16,7,1,93,0,1,1,0.07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,Entire_apt,Sydney,4,5.700443573390687,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.0794415416798357,2,4.532599493153256,3
879438,7th floor studio in Surry Hills,"Darlinghurst, New South Wales, Australia",Sydney,-33.88046,151.21516,Apartment,Entire_apt,2,1 bath,0,1,78,1,1,2.2,1,0,0,0,0,2020-12-16,437,15,92,0,1,1,4.82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.356708826689592,0,0,4,0.6931471805599453,0.4804530139182014,0,6.082218910376446,3,4.5217885770490405,1
906086,Own Room & Bathroom in Apt with Stunning Views!!!,"Potts Point, New South Wales, Australia",Sydney,-33.8699,151.22473,Apartment,Private_room,2,2 baths,1,1,249,2,2,2,1,0,0,0,0,2020-12-16,7,0,100,0,1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,Apartment,Private_room,Sydney,6,5.517452896464707,0,0,4,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,2,4.605170185988092,2
1077685,Peaceful modern in the heart of SYD,"Elizabeth Bay, New South Wales, Australia",Sydney,-33.87357,151.2266,Apartment,Entire_apt,2,1 bath,1,1,186,3,2,2.6,1,0,0,0,74,2020-12-16,50,1,98,0,1,1,0.59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.225746673713202,0,0,4,0.6931471805599453,0.4804530139182014,0,3.9318256327243257,2,4.584967478670572,3
1078249,Entire Apartment in Sydney CBD,"Sydney, New South Wales, Australia",Sydney,-33.87412,151.20381,Apartment,Entire_apt,2,1 bath,1,1,159,2,2,2,1,23,53,83,358,2020-12-15,25,0,96,0,1,1,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.0689042022202315,0,0,4,0.6931471805599453,0.4804530139182014,0,3.258096538021482,2,4.564348191467836,2
1087925,Private room in Stylish Apartment Central Sydney,"Darlinghurst, New South Wales, Australia",Sydney,-33.87655,151.21904,Apartment,Private_room,2,1 shared bath,1,1,65,2,2,2,1,0,6,36,37,2020-12-15,84,8,93,1,1,1,1.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,Apartment,Private_room,Sydney,3,4.174387269895637,0,0,4,0.6931471805599453,0.4804530139182014,0,4.442651256490317,3,4.532599493153256,2
1098211,Super location - Walk to the City!,,Sydney,-33.87521,151.22133,Apartment,Entire_apt,2,1 bath,1,1,126,3,3,3,1,0,0,0,0,2020-12-15,9,0,84,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.836281906951478,0,0,4,0.6931471805599453,0.4804530139182014,0,2.302585092994046,2,4.430816798843313,3
1100380,"Fabulous location, fabulous place","Sydney, New South Wales, Australia",Sydney,-33.87831,151.21122,Apartment,Entire_apt,2,1 bath,1,1,185,2,2,2,1,0,0,0,228,2020-12-15,33,0,94,0,0,1,0.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Apartment,Entire_apt,Sydney,3,5.220355825078324,0,0,4,0.6931471805599453,0.4804530139182014,0,3.5263605246161616,2,4.543294782270004,2
1104887,1QBed â€¢Newtown â€¢Parking â€¢City Views,"Newtown, New South Wales, Australia",Sydney,-33.89269,151.18598,Apartment,Entire_apt,2,1 bath,1,1,149,4,4,4,1,0,0,0,0,2020-12-15,94,0,96,0,1,1,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,5.003946305945459,0,0,4,0.6931471805599453,0.4804530139182014,0,4.553876891600541,3,4.564348191467836,3
1121561,Architect design 1 bed apt w balcony + carpark,"Sydney, New South Wales, Australia",Sydney,-33.87316,151.22472,Apartment,Entire_apt,2,1 bath,1,1,150,2,2,2,1,0,0,0,0,2020-12-15,116,0,96,0,1,1,1.55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,5.0106352940962555,0,0,4,0.6931471805599453,0.4804530139182014,0,4.762173934797756,3,4.564348191467836,2
1121918,UrbanOasis Studio in heart of city,,Sydney,-33.88368,151.20081,Apartment,Entire_apt,3,1 bath,1,2,140,28,14,27.3,1,0,0,0,0,2020-12-15,38,3,88,0,1,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.941642422609304,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,3.6635616461296463,2,4.477336814478207,3
1164224,Sydney Apartment - 1 Queen Bed,"Woolloomooloo, New South Wales, Australia",Sydney,-33.8758,151.21315,Apartment,Private_room,2,1 shared bath,1,1,174,2,2,2,1,29,59,89,364,2020-12-15,104,2,96,0,1,1,1.15,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,Apartment,Private_room,Sydney,3,5.159055299214529,0,0,4,0.6931471805599453,0.4804530139182014,0,4.653960350157523,3,4.564348191467836,2
1175900,"Great location, top floor,city view",,Sydney,-33.89235,151.23038,Apartment,Entire_apt,2,1 bath,1,1,92,7,7,7,1,5,35,40,115,2020-12-16,33,1,92,0,1,1,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.5217885770490405,0,0,4,0.6931471805599453,0.4804530139182014,0,3.5263605246161616,2,4.5217885770490405,3
1226451,Location! Hip Surry Hills â˜…2min to Central Station,"Surry Hills, New South Wales, Australia",Sydney,-33.88448,151.20695,Apartment,Entire_apt,2,1 bath,1,1,95,2,2,4.6,1,27,57,87,267,2020-12-16,129,11,91,0,1,1,2.36,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.553876891600541,0,0,4,0.6931471805599453,0.4804530139182014,0,4.867534450455582,3,4.51085950651685,2
1253351,"Luxe, Sunny and Comfortable with Everything You Need","Sydney, New South Wales, Australia",Sydney,-33.87001,151.2247,Apartment,Entire_apt,3,1 bath,1,2,115,1,1,1.1,1,10,40,70,130,2020-12-16,402,60,97,1,1,0,4.58,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,3,4.74493212836325,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,5.998936561946683,3,4.574710978503383,1
1253710,Darling Harbour City Apartment,,Sydney,-33.87466,151.19637,Apartment,Entire_apt,3,1 bath,1,1,180,2,2,2,1,0,0,0,0,2020-12-16,257,14,93,1,1,1,2.84,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.19295685089021,0,0,9,1.0986122886681098,1.206948960812582,0,5.552959584921617,3,4.532599493153256,2
1257038,LUXURY APARTMENT--BEST VIEW SYDNEY,,Sydney,-33.87466,151.21887,Apartment,Entire_apt,4,2 baths,2,2,300,60,60,60,1,30,60,90,365,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.703782474656201,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,3
1268187,Apartment with balcony - Opera House view,"Potts Point, New South Wales, Australia",Sydney,-33.87135,151.22251,Apartment,Entire_apt,2,1 bath,1,1,115,21,21,21,1,3,33,63,154,2020-12-15,61,2,97,0,1,1,0.67,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.74493212836325,0,0,4,0.6931471805599453,0.4804530139182014,0,4.127134385045092,3,4.574710978503383,3
1286416,cool / chic apt in central Potts Pt,"Elizabeth Bay, New South Wales, Australia",Sydney,-33.86949,151.22445,Apartment,Entire_apt,2,2 baths,1,1,420,3,3,3,1,16,37,67,342,2020-12-16,8,0,100,0,1,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,6.040254711277414,0,0,4,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,2,4.605170185988092,3
1292602,Gorgeous retreat. Close to Sydney Opera House.,"Potts Point, New South Wales, Australia",Sydney,-33.87164,151.2242,Condominium,Entire_apt,2,1 bath,1,1,260,2,2,2,1,0,0,0,0,2020-12-16,346,29,91,0,1,1,3.82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,Condominium,Entire_apt,Sydney,3,5.560681631015528,0,0,4,0.6931471805599453,0.4804530139182014,0,5.849324779946859,3,4.51085950651685,2
1317556,Cosy Private Room - Potts Point,,Sydney,-33.86681,151.22602,Apartment,Private_room,1,1 bath,1,1,98,2,2,2,1,30,60,90,365,2020-12-15,15,0,93,0,1,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.584967478670572,0,0,1,0,0,0,2.772588722239781,2,4.532599493153256,2
1329486,Spacious! Modern City Apartment,"Alexandria, New South Wales, Australia",Sydney,-33.89504,151.19748,Apartment,Entire_apt,4,2.5 baths,2,3,184,4,4,4,1,0,0,0,0,2020-12-15,10,0,94,0,1,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,7,5.214935757608986,0,0,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.3978952727983707,2,4.543294782270004,3
1336819,"Great 'apartment', minutes to city","Forest Lodge, New South Wales, Australia",Sydney,-33.8831,151.17769,Apartment,Entire_apt,2,1.5 baths,1,1,105,2,2,2,1,11,25,46,295,2020-12-15,109,6,97,0,0,1,1.23,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,Apartment,Entire_apt,Sydney,4,4.653960350157523,0,0,4,0.6931471805599453,0.4804530139182014,0,4.700480365792417,3,4.574710978503383,2
1382509,Retro/POP! haven in Waterloo,"Waterloo, New South Wales, Australia",Sydney,-33.89912,151.21121,Apartment,Entire_apt,2,1 bath,1,1,121,1,1,1,1,0,0,0,0,2020-12-15,2,0,100,0,1,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.795790545596741,0,0,4,0.6931471805599453,0.4804530139182014,0,1.0986122886681098,2,4.605170185988092,1
1394990,Modern 2 bed /  2 bathroom apartment,,Sydney,-33.87402,151.21822,Apartment,Entire_apt,4,2 baths,2,2,379,4,4,4,1,11,14,14,14,2020-12-15,30,0,95,0,1,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.937536205082426,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.4339872044851463,2,4.553876891600541,3
1431180,Oxford street apartment.,,Sydney,-33.87964,151.21421,Apartment,Entire_apt,2,1 bath,1,1,125,2,2,2,1,0,13,43,134,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.8283137373023015,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,2
1451160,Fresh Vibes at a Plant-Filled Sanctuary in Paddington,"Paddington, New South Wales, Australia",Sydney,-33.87877,151.21649,Apartment,Entire_apt,2,1 bath,1,1,297,2,2,2,1,28,58,88,363,2020-12-15,29,1,99,0,1,0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,Apartment,Entire_apt,Sydney,3,5.6937321388027,0,0,4,0.6931471805599453,0.4804530139182014,0,3.4011973816621555,2,4.59511985013459,2
1480417,"Perfect position, delightful studio","Glebe, New South Wales,, Australia",Sydney,-33.88506,151.19296,Apartment,Entire_apt,2,1 bath,0,1,75,84,84,84,1,15,45,75,166,2020-12-15,113,7,95,0,1,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.31748811353631,0,0,4,0.6931471805599453,0.4804530139182014,0,4.736198448394496,3,4.553876891600541,3
1512380,Luxury Potts Point apartment w/ Harbour views,"Potts Point, New South Wales, Australia",Sydney,-33.87349,151.22243,Apartment,Entire_apt,2,2 baths,1,1,250,2,2,2.1,1,0,0,0,0,2020-12-15,23,4,99,0,1,1,0.54,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.521460917862246,0,0,4,0.6931471805599453,0.4804530139182014,0,3.1780538303479458,2,4.59511985013459,2
1516013,Your Domain for Two  in Newtown,"Newtown, New South Wales, Australia",Sydney,-33.89185,151.1801,Apartment,Entire_apt,2,1 bath,0,1,114,3,3,3,1,14,33,63,338,2020-12-16,86,19,97,0,1,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,4.736198448394496,0,0,4,0.6931471805599453,0.4804530139182014,0,4.465908118654584,3,4.574710978503383,3
1521754,Surry Hills - Huge 1 Bedroom Apartment!,"Surry Hills, New South Wales, Australia",Sydney,-33.89029,151.21052,Apartment,Entire_apt,2,1 bath,1,1,179,3,3,3,1,0,0,0,0,2020-12-15,2,0,100,1,1,1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.187385805840755,0,0,4,0.6931471805599453,0.4804530139182014,0,1.0986122886681098,2,4.605170185988092,3
1543505,Private room in Sydney CBD,,Sydney,-33.86751,151.1914,Apartment,Private_room,2,1 bath,1,1,114,2,2,2,1,29,59,89,364,2020-12-16,4,0,95,0,1,1,0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Private_room,Sydney,3,4.736198448394496,0,0,4,0.6931471805599453,0.4804530139182014,0,1.6094379124341003,2,4.553876891600541,2
1547664,Studio in heart of Potts Point,"Potts Point, New South Wales, Australia",Sydney,-33.87417,151.2227,Apartment,Entire_apt,2,1 bath,1,1,120,3,3,3,1,0,0,0,224,2020-12-15,310,14,96,0,0,1,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.787491742782046,0,0,4,0.6931471805599453,0.4804530139182014,0,5.739792912179234,3,4.564348191467836,3
